subtitle_id,start,end,micro_id,status,source_text
S1112,00:43:42.51,00:43:45.55,M057,已覆盖并人工复核,from the future because we are about to
S1113,00:43:44.07,00:43:49.28,M057,已覆盖并人工复核,try to predict the
S1114,00:43:45.55,00:43:52.11,M057,已覆盖并人工复核,future so what is the easiest way for
S1115,00:43:49.28,00:43:54.59,M057,已覆盖并人工复核,tokens to communicate okay the easiest
S1116,00:43:52.11,00:43:56.28,M058,已覆盖并人工复核,way I would say is okay if we're up to
S1117,00:43:54.59,00:43:58.44,M058,已覆盖并人工复核,if we're a fifth token and I'd like to
S1118,00:43:56.28,00:44:00.55,M058,已覆盖并人工复核,communicate with my past the simplest
S1119,00:43:58.44,00:44:03.55,M058,已覆盖并人工复核,way we can do that is to just do a
S1120,00:44:00.55,00:44:06.24,M058,已覆盖并人工复核,weight is to just do an average of all
S1121,00:44:03.55,00:44:08.16,M058,已覆盖并人工复核,the um of all the preceding elements so
S1122,00:44:06.23,00:44:10.67,M058,已覆盖并人工复核,for example if I'm the fif token I would
S1123,00:44:08.15,00:44:13.96,M058,已覆盖并人工复核,like to take the channels uh that make
S1124,00:44:10.67,00:44:15.59,M058,已覆盖并人工复核,up that are information at my step but
S1125,00:44:13.96,00:44:17.11,M058,已覆盖并人工复核,then also the channels from the fourth
S1126,00:44:15.59,00:44:19.76,M058,已覆盖并人工复核,step third step second step and the
S1127,00:44:17.11,00:44:21.16,M058,已覆盖并人工复核,first step I'd like to average those up
S1128,00:44:19.76,00:44:23.83,M058,已覆盖并人工复核,and then that would become sort of like
S1129,00:44:21.15,00:44:26.31,M058,已覆盖并人工复核,a feature Vector that summarizes me in
S1130,00:44:23.83,00:44:28.67,M058,已覆盖并人工复核,the context of my history now of course
S1131,00:44:26.31,00:44:30.44,M058,已覆盖并人工复核,just doing a sum or like an average is
S1132,00:44:28.67,00:44:32.19,M058,已覆盖并人工复核,an extremely weak form of interaction
S1133,00:44:30.44,00:44:34.00,M058,已覆盖并人工复核,like this communication is uh extremely
S1134,00:44:32.19,00:44:35.71,M058,已覆盖并人工复核,lossy we've lost a ton of information
S1135,00:44:34.00,00:44:38.11,M058,已覆盖并人工复核,about the spatial Arrangements of all
S1136,00:44:35.71,00:44:39.27,M058,已覆盖并人工复核,those tokens uh but that's okay for now
S1137,00:44:38.11,00:44:41.55,M058,已覆盖并人工复核,we'll see how we can bring that
S1138,00:44:39.28,00:44:43.80,M058,已覆盖并人工复核,information back later for now what we
S1139,00:44:41.55,00:44:46.51,M058,已覆盖并人工复核,would like to do is for every single
S1140,00:44:43.80,00:44:49.55,M059,已覆盖并人工复核,batch element independently for every
S1141,00:44:46.51,00:44:53.00,M059,已覆盖并人工复核,teeth token in that sequence we'd like
S1142,00:44:49.55,00:44:55.55,M059,已覆盖并人工复核,to now calculate the average of all the
S1143,00:44:53.00,00:44:58.55,M059,已覆盖并人工复核,vectors in all the previous tokens and
S1144,00:44:55.55,00:45:01.55,M059,已覆盖并人工复核,also at this token so let's write that
S1145,00:44:58.55,00:45:03.76,M059,已覆盖并人工复核,out um I have a small snippet here and
S1146,00:45:01.55,00:45:05.51,M059,已覆盖并人工复核,instead of just fumbling around let me
S1147,00:45:03.76,00:45:08.00,M059,已覆盖并人工复核,just copy paste it and talk to
S1148,00:45:05.51,00:45:12.40,M059,已覆盖并人工复核,it so in other words we're going to
S1149,00:45:08.00,00:45:15.07,M059,已覆盖并人工复核,create X and B is short for bag of words
S1150,00:45:12.40,00:45:17.76,M059,已覆盖并人工复核,because bag of words is um is kind of
S1151,00:45:15.07,00:45:19.28,M059,已覆盖并人工复核,like um a term that people use when you
S1152,00:45:17.76,00:45:21.35,M059,已覆盖并人工复核,are just averaging up things so this is
S1153,00:45:19.28,00:45:23.72,M059,已覆盖并人工复核,just a bag of words basically there's a
S1154,00:45:21.35,00:45:25.31,M059,已覆盖并人工复核,word stored on every one of these eight
S1155,00:45:23.71,00:45:27.43,M059,已覆盖并人工复核,locations and we're doing a bag of words
S1156,00:45:25.31,00:45:28.88,M059,已覆盖并人工复核,we're just averaging
S1157,00:45:27.44,00:45:30.72,M059,已覆盖并人工复核,so in the beginning we're going to say
S1158,00:45:28.88,00:45:32.16,M060,已覆盖并人工复核,that it's just initialized at Zero and
S1159,00:45:30.71,00:45:34.48,M060,已覆盖并人工复核,then I'm doing a for Loop here so we're
S1160,00:45:32.15,00:45:36.00,M060,已覆盖并人工复核,not being efficient yet that's coming
S1161,00:45:34.48,00:45:38.00,M060,已覆盖并人工复核,but for now we're just iterating over
S1162,00:45:36.00,00:45:40.88,M060,已覆盖并人工复核,all the batch Dimensions independently
S1163,00:45:38.00,00:45:45.31,M060,已覆盖并人工复核,iterating over time and then the
S1164,00:45:40.88,00:45:47.83,M060,已覆盖并人工复核,previous uh tokens are at this uh batch
S1165,00:45:45.31,00:45:51.27,M060,已覆盖并人工复核,Dimension and then everything up to and
S1166,00:45:47.83,00:45:54.31,M060,已覆盖并人工复核,including the teeth token okay so when
S1167,00:45:51.28,00:45:58.48,M060,已覆盖并人工复核,we slice out X in this way X prev
S1168,00:45:54.31,00:46:00.11,M060,已覆盖并人工复核,Becomes of shape um how many T elements
S1169,00:45:58.48,00:46:02.59,M060,已覆盖并人工复核,there were in the past and then of
S1170,00:46:00.11,00:46:05.48,M060,已覆盖并人工复核,course C so all the two-dimensional
S1171,00:46:02.59,00:46:08.07,M060,已覆盖并人工复核,information from these little tokens so
S1172,00:46:05.48,00:46:12.03,M060,已覆盖并人工复核,that's the previous uh sort of chunk of
S1173,00:46:08.07,00:46:13.80,M060,已覆盖并人工复核,um tokens from my current sequence and
S1174,00:46:12.03,00:46:15.88,M061,已覆盖并人工复核,then I'm just doing the average or the
S1175,00:46:13.80,00:46:19.07,M061,已覆盖并人工复核,mean over the zero Dimension so I'm
S1176,00:46:15.88,00:46:21.31,M061,已覆盖并人工复核,averaging out the time here and I'm just
S1177,00:46:19.07,00:46:23.88,M061,已覆盖并人工复核,going to get a little c one dimensional
S1178,00:46:21.31,00:46:27.51,M061,已覆盖并人工复核,Vector which I'm going to store in X bag
S1179,00:46:23.88,00:46:30.20,M061,已覆盖并人工复核,of words so I can run this and and uh
S1180,00:46:27.51,00:46:32.71,M061,已覆盖并人工复核,this is not going to be very informative
S1181,00:46:30.19,00:46:35.39,M061,已覆盖并人工复核,because let's see so this is X of Zer so
S1182,00:46:32.71,00:46:40.03,M061,已覆盖并人工复核,this is the zeroth batch element and
S1183,00:46:35.40,00:46:42.40,M061,已覆盖并人工复核,then expo at zero now you see how the at
S1184,00:46:40.03,00:46:45.00,M061,已覆盖并人工复核,the first location here you see that the
S1185,00:46:42.40,00:46:46.72,M061,已覆盖并人工复核,two are equal and that's because it's
S1186,00:46:45.00,00:46:49.51,M061,已覆盖并人工复核,we're just doing an average of this one
S1187,00:46:46.71,00:46:53.11,M061,已覆盖并人工复核,token but here this one is now an
S1188,00:46:49.51,00:46:54.96,M061,已覆盖并人工复核,average of these two and now this one is
S1189,00:46:53.11,00:46:57.88,M061,已覆盖并人工复核,an average of these
S1190,00:46:54.96,00:47:01.24,M061,已覆盖并人工复核,three and so on
S1191,00:46:57.88,00:47:03.03,M061,已覆盖并人工复核,so uh and this last one is the average
S1192,00:47:01.23,00:47:05.27,M061,已覆盖并人工复核,of all of these elements so vertical
S1193,00:47:03.03,00:47:07.40,M062,已覆盖并人工复核,average just averaging up all the tokens
S1194,00:47:05.28,00:47:10.31,M062,已覆盖并人工复核,now gives this outcome
S1195,00:47:07.40,00:47:12.96,M062,已覆盖并人工复核,here so this is all well and good uh but
S1196,00:47:10.31,00:47:14.40,M062,已覆盖并人工复核,this is very inefficient now the trick
S1197,00:47:12.96,00:47:16.44,M062,已覆盖并人工复核,is that we can be very very efficient
S1198,00:47:14.40,00:47:18.16,M062,已覆盖并人工复核,about doing this using matrix
S1199,00:47:16.44,00:47:19.63,M062,已覆盖并人工复核,multiplication so that's the
S1200,00:47:18.15,00:47:21.48,M062,已覆盖并人工复核,mathematical trick and let me show you
S1201,00:47:19.63,00:47:24.44,M062,已覆盖并人工复核,what I mean let's work with the toy
S1202,00:47:21.48,00:47:27.67,M062,已覆盖并人工复核,example here let me run it and I'll
S1203,00:47:24.44,00:47:31.03,M062,已覆盖并人工复核,explain I have a simple Matrix here that
S1204,00:47:27.67,00:47:33.63,M062,已覆盖并人工复核,is a 3X3 of all ones a matrix B of just
S1205,00:47:31.03,00:47:36.88,M062,已覆盖并人工复核,random numbers and it's a 3x2 and a
S1206,00:47:33.63,00:47:39.87,M062,已覆盖并人工复核,matrix C which will be 3x3 multip 3x2
S1207,00:47:36.88,00:47:43.80,M062,已覆盖并人工复核,which will give out a 3x2 so here we're
S1208,00:47:39.88,00:47:46.20,M062,已覆盖并人工复核,just using um matrix multiplication so a
S1209,00:47:43.80,00:47:51.40,M062,已覆盖并人工复核,multiply B gives us
S1210,00:47:46.19,00:47:54.03,M062,已覆盖并人工复核,C okay so how are these numbers in C um
S1211,00:47:51.40,00:47:57.76,M063,已覆盖并人工复核,achieved right so this number in the top
S1212,00:47:54.03,00:48:00.80,M063,已覆盖并人工复核,left is the first row of a dot product
S1213,00:47:57.76,00:48:02.88,M063,已覆盖并人工复核,with the First Column of B and since all
S1214,00:48:00.80,00:48:05.83,M063,已覆盖并人工复核,the the row of a right now is all just
S1215,00:48:02.88,00:48:07.88,M063,已覆盖并人工复核,ones then the do product here with with
S1216,00:48:05.83,00:48:11.71,M063,已覆盖并人工复核,this column of B is just going to do a
S1217,00:48:07.88,00:48:12.59,M063,已覆盖并人工复核,sum of these of this column so 2 + 6 + 6
S1218,00:48:11.71,00:48:15.51,M063,已覆盖并人工复核,is
S1219,00:48:12.59,00:48:17.51,M063,已覆盖并人工复核,14 the element here in the output of C
S1220,00:48:15.51,00:48:20.19,M063,已覆盖并人工复核,is also the first column here the first
S1221,00:48:17.51,00:48:25.15,M063,已覆盖并人工复核,row of a multiplied now with the second
S1222,00:48:20.19,00:48:26.35,M063,已覆盖并人工复核,column of B so 7 + 4 + 5 is 16 now you
S1223,00:48:25.15,00:48:28.71,M063,已覆盖并人工复核,see that there's repeating elements here
S1224,00:48:26.35,00:48:30.48,M063,已覆盖并人工复核,so this 14 again is because this row is
S1225,00:48:28.71,00:48:33.43,M063,已覆盖并人工复核,again all ones and it's multiplying the
S1226,00:48:30.48,00:48:35.80,M063,已覆盖并人工复核,First Column of B so we get 14 and this
S1227,00:48:33.44,00:48:39.35,M063,已覆盖并人工复核,one is and so on so this last number
S1228,00:48:35.80,00:48:42.35,M063,已覆盖并人工复核,here is the last row do product last
S1229,00:48:39.35,00:48:44.75,M064,已覆盖并人工复核,column now the trick here is uh the
S1230,00:48:42.35,00:48:48.07,M064,已覆盖并人工复核,following this is just a boring number
S1231,00:48:44.76,00:48:50.72,M064,已覆盖并人工复核,of um it's just a boring array of all
S1232,00:48:48.07,00:48:54.20,M064,已覆盖并人工复核,ones but torch has this function called
S1233,00:48:50.71,00:48:56.79,M064,已覆盖并人工复核,Trail which is short for a
S1234,00:48:54.19,00:48:58.35,M064,已覆盖并人工复核,triangular uh something like that and
S1235,00:48:56.79,00:49:00.35,M064,已覆盖并人工复核,you can wrap it in torch up once and it
S1236,00:48:58.35,00:49:03.75,M064,已覆盖并人工复核,will just return the lower triangular
S1237,00:49:00.35,00:49:06.55,M064,已覆盖并人工复核,portion of this
S1238,00:49:03.76,00:49:08.11,M064,已覆盖并人工复核,okay so now it will basically zero out
S1239,00:49:06.55,00:49:10.40,M064,已覆盖并人工复核,uh these guys here so we just get the
S1240,00:49:08.11,00:49:13.64,M064,已覆盖并人工复核,lower triangular part well what happens
S1241,00:49:10.40,00:49:13.63,M064,已覆盖并人工复核,if we do
S1242,00:49:14.03,00:49:18.92,M064,已覆盖并人工复核,that so now we'll have a like this and B
S1243,00:49:17.59,00:49:22.03,M064,已覆盖并人工复核,like this and now what are we getting
S1244,00:49:18.92,00:49:24.51,M064,已覆盖并人工复核,here in C well what is this number well
S1245,00:49:22.03,00:49:28.63,M064,已覆盖并人工复核,this is the first row times the First
S1246,00:49:24.51,00:49:30.63,M064,已覆盖并人工复核,Column and because this is zeros
S1247,00:49:28.63,00:49:32.87,M064,已覆盖并人工复核,uh these elements here are now ignored
S1248,00:49:30.63,00:49:35.40,M064,已覆盖并人工复核,so we just get a two and then this
S1249,00:49:32.88,00:49:37.24,M065,已覆盖并人工复核,number here is the first row times the
S1250,00:49:35.40,00:49:39.28,M065,已覆盖并人工复核,second column and because these are
S1251,00:49:37.23,00:49:42.51,M065,已覆盖并人工复核,zeros they get ignored and it's just
S1252,00:49:39.28,00:49:43.96,M065,已覆盖并人工复核,seven this seven multiplies this one but
S1253,00:49:42.51,00:49:46.75,M065,已覆盖并人工复核,look what happened here because this is
S1254,00:49:43.96,00:49:48.28,M065,已覆盖并人工复核,one and then zeros we what ended up
S1255,00:49:46.76,00:49:51.24,M065,已覆盖并人工复核,happening is we're just plucking out the
S1256,00:49:48.28,00:49:57.35,M065,已覆盖并人工复核,row of this row of B and that's what we
S1257,00:49:51.23,00:49:59.00,M065,已覆盖并人工复核,got now here we have one 1 Z so here 110
S1258,00:49:57.35,00:50:02.00,M065,已覆盖并人工复核,do product with these two columns will
S1259,00:49:59.00,00:50:05.40,M065,已覆盖并人工复核,now give us 2 + 6 which is 8 and 7 + 4
S1260,00:50:02.00,00:50:07.79,M065,已覆盖并人工复核,which is 11 and because this is 111 we
S1261,00:50:05.40,00:50:10.20,M065,已覆盖并人工复核,ended up with the addition of all of
